»Àø⁄,∆Ωæ˘ƒÍ¡‰,∆Ωæ˘ ’»Î,µÍ√Ê¿‡–Õ,‘¬æ˘œ˙ €∂Ó
149800,40,5.2114,…Ã≥°µÍ,438400
179900,32,4.7375,…Ã≥°µÍ,431900
145500,36,6.46,…Ã≥°µÍ,425500
143500,33,5.485,…Ã≥°µÍ,406300
114600,42,6.3111,…Ã≥°µÍ,397400
74800,33,4.875,…Ã≥°µÍ,373400
102300,35,5.6413,…Ã≥°µÍ,376600
141100,33,5.316,…Ã≥°µÍ,398100
93300,37,6.7257,…Ã≥°µÍ,500001
51000,37,7.9029,…Ã≥°µÍ,500001
125100,41,6.6354,…Ã≥°µÍ,500001
108800,43,9.1508,…Ã≥°µÍ,500001
114800,38,5.9277,…Ã≥°µÍ,446600
35300,39,10.3942,…Ã≥°µÍ,500001
44100,52,7.5418,…Ã≥°µÍ,492000
68300,52,10.9508,…Ã≥°µÍ,500001
139100,52,7.8647,…Ã≥°µÍ,500001
73400,52,6.767,…Ã≥°µÍ,500001
70000,48,8.7051,…Ã≥°µÍ,500001
21900,52,6.1575,…Ã≥°µÍ,500001
180800,47,4.2297,…Ã≥°µÍ,425000
136300,37,4.5987,…Ã≥°µÍ,356000
119300,34,4.2972,…Ã≥°µÍ,405900
77400,52,7.2543,…Ã≥°µÍ,500001
52200,52,4.9861,…Ã≥°µÍ,500001
70800,52,6.1655,…Ã≥°µÍ,500001
111400,52,6.6756,…Ã≥°µÍ,500001
69600,52,8.2664,…Ã≥°µÍ,500001
46700,52,12.5902,…Ã≥°µÍ,500001
55100,52,6.5829,…Ã≥°µÍ,500001
114900,47,5.0203,…Ã≥°µÍ,476300
177900,44,3.9243,…Ã≥°µÍ,404800
35900,29,7.0309,…Ã≥°µÍ,475000
124800,27,12.0372,…Ã≥°µÍ,500001
54900,37,10.7355,…Ã≥°µÍ,500001
51100,34,13.1867,…Ã≥°µÍ,500001
74200,30,11.806,…Ã≥°µÍ,500001
95100,26,10.4277,…Ã≥°µÍ,500001
49800,32,9.3586,…Ã≥°µÍ,500001
67600,35,8.5294,…Ã≥°µÍ,500001
79100,37,7.5794,…Ã≥°µÍ,500001
50100,30,10.0259,…Ã≥°µÍ,500001
384000,23,12.1387,…Ã≥°µÍ,500001
134400,23,12.9792,…Ã≥°µÍ,500001
143900,44,4.3693,Ω÷±ﬂµÍ,234000
144700,27,3.2019,Ω÷±ﬂµÍ,203600
106600,44,2.0625,Ω÷±ﬂµÍ,170300
178200,27,3.2614,Ω÷±ﬂµÍ,305000
25200,39,3.6964,Ω÷±ﬂµÍ,262500
30000,25,3.8062,Ω÷±ﬂµÍ,340900
127600,26,1.2404,Ω÷±ﬂµÍ,81300
94400,44,1.5972,Ω÷±ﬂµÍ,68900
83500,25,2.1538,Ω÷±ﬂµÍ,76900
52000,34,1.6983,Ω÷±ﬂµÍ,72600
80700,36,1.8375,Ω÷±ﬂµÍ,74800
33800,22,3.2639,Ω÷±ﬂµÍ,87500
74800,24,2.6591,Ω÷±ﬂµÍ,82800
147900,43,1.5676,Ω÷±ﬂµÍ,58200
116400,23,3.5347,Ω÷±ﬂµÍ,101200
64700,36,2.6944,Ω÷±ﬂµÍ,75300
109600,28,3.6923,Ω÷±ﬂµÍ,86900
178200,40,1.3329,Ω÷±ﬂµÍ,78200
102900,35,2.8512,Ω÷±ﬂµÍ,75600
74700,43,2.7857,Ω÷±ﬂµÍ,104200
46800,38,1.4091,Ω÷±ﬂµÍ,84400
222000,24,2.6792,Ω÷±ﬂµÍ,138900
74900,23,1.655,Ω÷±ﬂµÍ,90100
102100,22,1.4125,Ω÷±ﬂµÍ,66500
54400,26,2.6705,Ω÷±ﬂµÍ,136700
142800,21,2.6513,Ω÷±ﬂµÍ,113300
53800,28,2.037,Ω÷±ﬂµÍ,72000
69200,28,2.125,Ω÷±ﬂµÍ,80800
95100,24,3.9306,Ω÷±ﬂµÍ,85900
23100,31,2.184,Ω÷±ﬂµÍ,77300
133900,26,2.0395,Ω÷±ﬂµÍ,67900
131800,23,3.5081,Ω÷±ﬂµÍ,116700
119700,21,2.6488,Ω÷±ﬂµÍ,83100
113100,22,2.1458,Ω÷±ﬂµÍ,84700
113200,23,1.6429,Ω÷±ﬂµÍ,80400
87500,21,1.7422,Ω÷±ﬂµÍ,61500
206000,32,1.7427,Ω÷±ﬂµÍ,60600
93000,36,1.3801,Ω÷±ﬂµÍ,56600
101100,28,2.0391,Ω÷±ﬂµÍ,59800
100600,23,4.559,Ω÷±ﬂµÍ,116800
153600,25,2.0221,Ω÷±ﬂµÍ,60400
84000,30,1.3904,Ω÷±ﬂµÍ,48100
165800,21,1.9943,Ω÷±ﬂµÍ,59800
132600,26,2.3594,Ω÷±ﬂµÍ,66000
69400,32,1.6579,Ω÷±ﬂµÍ,68500
78200,27,3.5978,Ω÷±ﬂµÍ,80600
93900,26,1.3571,Ω÷±ﬂµÍ,59000
31900,26,3.2788,Ω÷±ﬂµÍ,101600
129600,30,2.125,Ω÷±ﬂµÍ,66100
130800,21,2.0899,Ω÷±ﬂµÍ,74800
88300,27,2.8036,Ω÷±ﬂµÍ,93400
90300,22,2.125,Ω÷±ﬂµÍ,123200
63100,33,1.8816,Ω÷±ﬂµÍ,65800
51300,26,2.225,Ω÷±ﬂµÍ,52000
83400,24,1.7538,Ω÷±ﬂµÍ,90300
77600,31,2.9063,Ω÷±ﬂµÍ,77800
87200,23,2.2337,Ω÷±ﬂµÍ,64500
116800,22,2.83,Ω÷±ﬂµÍ,88700
93600,33,2.67,Ω÷±ﬂµÍ,77500
54400,32,2.7778,Ω÷±ﬂµÍ,72900
30400,32,1.8839,Ω÷±ﬂµÍ,71000
30500,40,2.3625,Ω÷±ﬂµÍ,62500
14300,52,3.625,Ω÷±ﬂµÍ,68600
35800,48,1.875,Ω÷±ﬂµÍ,66600
49800,26,2.065,Ω÷±ﬂµÍ,96100
146700,40,1.7885,Ω÷±ﬂµÍ,43500
190800,28,1.74,Ω÷±ﬂµÍ,44000
110900,21,1.7639,Ω÷±ﬂµÍ,55400
111700,25,2.7222,Ω÷±ﬂµÍ,64600
100000,25,2.2976,Ω÷±ﬂµÍ,54400
66900,23,1.965,Ω÷±ﬂµÍ,65400
163400,23,2.3571,Ω÷±ﬂµÍ,62000
94700,21,2.4107,Ω÷±ﬂµÍ,70100
111300,33,3.3095,Ω÷±ﬂµÍ,81300
149200,36,1.8694,Ω÷±ﬂµÍ,71200
66100,50,2.2206,Ω÷±ﬂµÍ,63200
84800,29,2.2024,Ω÷±ﬂµÍ,60900
60000,31,1.7292,Ω÷±ﬂµÍ,61700
106600,34,1.6757,Ω÷±ﬂµÍ,63300
115500,45,1.6509,Ω÷±ﬂµÍ,46200
92900,28,1.27,Ω÷±ﬂµÍ,53100
37000,23,1.7448,Ω÷±ﬂµÍ,80100
52100,45,1.1915,Ω÷±ﬂµÍ,71900
170000,29,2.4526,Ω÷±ﬂµÍ,97100
5500,26,2.0375,Ω÷±ﬂµÍ,57500
72500,40,2.1898,Ω÷±ﬂµÍ,65500
192600,52,1.5923,Ω÷±ﬂµÍ,56000
11200,31,1.0667,Ω÷±ﬂµÍ,34200
172800,52,2.2462,Ω÷±ﬂµÍ,62900
144100,31,3.1768,…Ã≥°µÍ,131000
118900,35,3.0962,…Ã≥°µÍ,124600
144500,36,3.8029,…Ã≥°µÍ,129900
96800,43,3.1848,…Ã≥°µÍ,112700
56600,38,3.0221,…Ã≥°µÍ,93300
127500,40,2.9469,…Ã≥°µÍ,111600
105700,44,3.1204,…Ã≥°µÍ,110800
135300,44,3.4559,…Ã≥°µÍ,111900
96600,47,2.2734,…Ã≥°µÍ,88700
208300,37,3.8667,…Ã≥°µÍ,127000
157400,37,3.1053,…Ã≥°µÍ,96700
292000,37,3.436,…Ã≥°µÍ,94800
65200,48,2.2417,…Ã≥°µÍ,87900
253900,26,2.4875,…Ã≥°µÍ,90000
69900,24,1.3007,…Ã≥°µÍ,94600
179400,30,1.1835,…Ã≥°µÍ,133300
17300,52,2.3,…Ã≥°µÍ,109400
82400,52,2.75,…Ã≥°µÍ,109900
111300,52,2.5042,…Ã≥°µÍ,147900
81700,52,2.1411,…Ã≥°µÍ,97200
224000,46,2.4201,…Ã≥°µÍ,92800
84900,49,2.9432,…Ã≥°µÍ,103500
127700,52,3.0507,…Ã≥°µÍ,107300
88900,42,2.3241,…Ã≥°µÍ,99200
69400,47,2.5969,…Ã≥°µÍ,92800
100600,49,4.2308,…Ã≥°µÍ,145800
115200,47,4,…Ã≥°µÍ,141500
77200,52,4.775,…Ã≥°µÍ,148200
245900,29,3.2664,…Ã≥°µÍ,142900
132500,37,4.0938,…Ã≥°µÍ,126900
124300,39,4.2902,…Ã≥°µÍ,152400
57800,42,4.0114,…Ã≥°µÍ,166900
79400,47,2.5865,…Ã≥°µÍ,109800
113100,49,2.6133,…Ã≥°µÍ,103100
151900,52,2.1976,…Ã≥°µÍ,97900
50500,52,1.9667,…Ã≥°µÍ,93800
67000,52,1.7411,…Ã≥°µÍ,98400
123800,52,2.6708,…Ã≥°µÍ,109700
162300,28,3.1025,…Ã≥°µÍ,103700
210900,45,2.6937,…Ã≥°µÍ,111800
312400,42,2.7375,…Ã≥°µÍ,120000
238800,26,4.0515,…Ã≥°µÍ,121900
39200,34,4.0156,…Ã≥°µÍ,134700
137500,28,1.6368,…Ã≥°µÍ,91200
187800,24,3.7014,…Ã≥°µÍ,123600
75300,33,1.756,…Ã≥°µÍ,86400
79200,36,2.3056,…Ã≥°µÍ,90400
83000,52,3.1373,…Ã≥°µÍ,185100
92600,34,4.6776,…Ã≥°µÍ,208300
175600,27,3.2891,…Ã≥°µÍ,150600
175000,31,4.6761,…Ã≥°µÍ,143100
66900,40,3.3281,…Ã≥°µÍ,170200
81200,21,7.2589,…Ã≥°µÍ,320400
146400,25,5.2527,Ω÷±ﬂµÍ,130600
8800,36,2.5313,Ω÷±ﬂµÍ,162500
63100,32,2.6827,Ω÷±ﬂµÍ,98900
68000,37,3.815,Ω÷±ﬂµÍ,99000
95300,36,3.3153,Ω÷±ﬂµÍ,99000
89800,34,3.3598,Ω÷±ﬂµÍ,107200
67200,36,3.3839,Ω÷±ﬂµÍ,105900
63200,38,2.8438,Ω÷±ﬂµÍ,94200
10100,39,6.2299,Ω÷±ﬂµÍ,105400
179500,34,2.7885,Ω÷±ﬂµÍ,105900
64800,37,2.7167,Ω÷±ﬂµÍ,92200
57100,32,3.0938,Ω÷±ﬂµÍ,110400
24100,52,2.4,Ω÷±ﬂµÍ,125000
392700,21,3.0912,Ω÷±ﬂµÍ,126300
195900,24,2.7284,Ω÷±ﬂµÍ,118500
268500,25,2.9576,Ω÷±ﬂµÍ,108500
208500,27,2.5896,Ω÷±ﬂµÍ,104700
117700,35,3.1389,Ω÷±ﬂµÍ,101100
261200,22,1.6875,Ω÷±ﬂµÍ,87500
100500,30,1.9954,Ω÷±ﬂµÍ,92900
987900,35,2.5681,Ω÷±ﬂµÍ,81300
7100,25,1.0208,Ω÷±ﬂµÍ,78600
93300,26,2.7051,Ω÷±ﬂµÍ,193800
8500,25,4.875,Ω÷±ﬂµÍ,250000
746000,45,10.2264,Ω÷±ﬂµÍ,137500
56200,33,2.433,Ω÷±ﬂµÍ,101700
83900,45,2.4659,Ω÷±ﬂµÍ,102900
74500,38,2.5707,Ω÷±ﬂµÍ,126000
56100,34,4.2115,Ω÷±ﬂµÍ,118900
30000,24,3.6176,Ω÷±ﬂµÍ,158500
10300,30,4.163,Ω÷±ﬂµÍ,112500
20800,34,5.5435,Ω÷±ﬂµÍ,136000
73400,28,4.9583,Ω÷±ﬂµÍ,146200
201800,21,2.8438,Ω÷±ﬂµÍ,111500
153800,24,2.1067,Ω÷±ﬂµÍ,101100
129000,35,3.2768,Ω÷±ﬂµÍ,117600
139000,34,2.7262,Ω÷±ﬂµÍ,118800
7500,33,3.5179,Ω÷±ﬂµÍ,84400
86000,34,3.3438,Ω÷±ﬂµÍ,135600
100200,26,3.3036,Ω÷±ﬂµÍ,210000
114000,24,3.7061,Ω÷±ﬂµÍ,128500
115400,32,3.2672,Ω÷±ﬂµÍ,107500
44600,36,2.3438,Ω÷±ﬂµÍ,122700
91700,24,2.2244,Ω÷±ﬂµÍ,98100
75600,30,3.9286,Ω÷±ﬂµÍ,133100
90500,32,2.625,Ω÷±ﬂµÍ,212500
82400,33,3.2937,Ω÷±ﬂµÍ,96400
97000,46,2.2888,Ω÷±ﬂµÍ,94900
54700,40,3.0288,Ω÷±ﬂµÍ,164400
100100,22,4.8173,Ω÷±ﬂµÍ,115800
21200,33,4.2813,Ω÷±ﬂµÍ,81300
124400,25,4.5313,…Ã≥°µÍ,308400
78100,33,3.5647,…Ã≥°µÍ,251800
86300,37,2.7457,…Ã≥°µÍ,254700
71800,24,3.5507,…Ã≥°µÍ,257900
109800,21,2.364,…Ã≥°µÍ,173300
68600,35,3.5982,…Ã≥°µÍ,271700
199400,25,4.2237,…Ã≥°µÍ,262300
19500,27,3.3333,Ω÷±ﬂµÍ,208300
214200,27,3.7031,Ω÷±ﬂµÍ,173300
26300,27,3.1136,Ω÷±ﬂµÍ,183300
23900,46,3.3182,Ω÷±ﬂµÍ,282100
19700,52,1.8625,Ω÷±ﬂµÍ,85400
25700,45,1.7188,Ω÷±ﬂµÍ,109400
66200,38,3.825,Ω÷±ﬂµÍ,96400
53500,28,2.3523,Ω÷±ﬂµÍ,94700
93600,37,2.4717,Ω÷±ﬂµÍ,77100
62300,32,3.0917,Ω÷±ﬂµÍ,88900
900,26,1.625,Ω÷±ﬂµÍ,85000
30300,25,2.2679,Ω÷±ﬂµÍ,71300
26100,35,2.4583,Ω÷±ﬂµÍ,75000
60900,30,2.2386,Ω÷±ﬂµÍ,87200
21900,21,2.9125,Ω÷±ﬂµÍ,112500
126500,37,2.3023,Ω÷±ﬂµÍ,91900
51500,35,2.3469,Ω÷±ﬂµÍ,90200
19500,22,2.4211,Ω÷±ﬂµÍ,268800
42900,31,2.4063,Ω÷±ﬂµÍ,170200
27000,24,1.6172,Ω÷±ﬂµÍ,156300
39000,25,4.4,Ω÷±ﬂµÍ,174100
67700,23,2.5486,Ω÷±ﬂµÍ,161100
9200,39,3.375,Ω÷±ﬂµÍ,212500
75100,29,3.2391,Ω÷±ﬂµÍ,187500
80000,30,3.3482,Ω÷±ﬂµÍ,220000
92100,42,3.8864,Ω÷±ﬂµÍ,171400
61100,43,2.875,Ω÷±ﬂµÍ,187500
12100,52,3.3036,Ω÷±ﬂµÍ,197500
8700,25,3.6023,Ω÷±ﬂµÍ,131300
3500,52,2.25,Ω÷±ﬂµÍ,175000
38300,31,3.4167,Ω÷±ﬂµÍ,196900
12000,37,3.9844,Ω÷±ﬂµÍ,150000
37300,33,5.5,Ω÷±ﬂµÍ,146200
117000,29,4.9904,Ω÷±ﬂµÍ,158100
157900,33,3.5775,Ω÷±ﬂµÍ,109700
4700,26,1.125,Ω÷±ﬂµÍ,87500
114000,28,2.3783,Ω÷±ﬂµÍ,81400
183400,25,3.996,Ω÷±ﬂµÍ,114500
100400,27,3.7857,Ω÷±ﬂµÍ,110500
160800,28,3.5489,Ω÷±ﬂµÍ,106400
7200,37,2.2279,Ω÷±ﬂµÍ,225000
106000,25,6.4788,Ω÷±ﬂµÍ,199400
73200,30,2.6932,Ω÷±ﬂµÍ,94900
34700,24,3.1912,Ω÷±ﬂµÍ,149600
180600,27,3.1848,Ω÷±ﬂµÍ,112800
159500,28,2.2336,Ω÷±ﬂµÍ,112700
79200,31,2.4,Ω÷±ﬂµÍ,121500
144800,24,3.5395,Ω÷±ﬂµÍ,127900
126000,21,2.0227,Ω÷±ﬂµÍ,179800
98400,33,4.5208,Ω÷±ﬂµÍ,114200
142300,40,2.6346,Ω÷±ﬂµÍ,100600
43200,36,2.5,Ω÷±ﬂµÍ,103100
82400,33,2.7621,Ω÷±ﬂµÍ,109100
106600,28,1.8315,Ω÷±ﬂµÍ,90500
91400,30,1.933,Ω÷±ﬂµÍ,107000
83100,39,2.5938,Ω÷±ﬂµÍ,135600
75400,46,2.9137,Ω÷±ﬂµÍ,106000
140800,44,2.1487,Ω÷±ﬂµÍ,86600
176800,52,2.5089,Ω÷±ﬂµÍ,119000
99500,27,2.5148,Ω÷±ﬂµÍ,110200
107200,37,3.0721,Ω÷±ﬂµÍ,108100
136600,36,4.5,Ω÷±ﬂµÍ,151400
94400,43,3.2632,Ω÷±ﬂµÍ,138100
87500,43,3.9844,Ω÷±ﬂµÍ,152000
57000,47,2.1969,Ω÷±ﬂµÍ,149400
191600,32,2.6722,Ω÷±ﬂµÍ,111500
146800,24,3.1857,Ω÷±ﬂµÍ,98300
61400,31,2.1528,Ω÷±ﬂµÍ,75500
168800,36,3.1568,Ω÷±ﬂµÍ,109900
80600,28,1.6078,Ω÷±ﬂµÍ,125000
152000,22,3.148,Ω÷±ﬂµÍ,102300
56900,33,3.3516,Ω÷±ﬂµÍ,150000
55500,37,3.4125,Ω÷±ﬂµÍ,125000
103500,42,2.1036,Ω÷±ﬂµÍ,88300
129000,35,1.564,Ω÷±ﬂµÍ,81800
187800,30,2.5363,Ω÷±ﬂµÍ,83900
131800,33,1.7104,Ω÷±ﬂµÍ,59000
61200,43,2.8194,Ω÷±ﬂµÍ,81300
121000,46,2.5313,Ω÷±ﬂµÍ,77700
7400,52,1.3036,Ω÷±ﬂµÍ,75000
199800,36,1.9013,Ω÷±ﬂµÍ,69900
59800,33,1.0217,Ω÷±ﬂµÍ,81300
29300,43,1.2902,Ω÷±ﬂµÍ,67500
88100,41,2.7538,Ω÷±ﬂµÍ,99600
45900,50,1.8162,Ω÷±ﬂµÍ,70000
15200,52,0.4999,Ω÷±ﬂµÍ,82500
32500,52,1.1875,Ω÷±ﬂµÍ,90600
67300,41,2.7917,Ω÷±ﬂµÍ,90700
113100,42,2.0833,Ω÷±ﬂµÍ,95500
15800,40,7.3841,Ω÷±ﬂµÍ,172200
83900,45,3.1397,Ω÷±ﬂµÍ,110700
67900,40,2.1458,Ω÷±ﬂµÍ,130300
72000,36,2.6523,Ω÷±ﬂµÍ,76300
85500,26,1.6767,Ω÷±ﬂµÍ,81300
16300,23,1.3696,Ω÷±ﬂµÍ,275000
97200,34,2.4485,Ω÷±ﬂµÍ,95500
195700,32,2.7209,Ω÷±ﬂµÍ,88300
17600,43,1.425,Ω÷±ﬂµÍ,69400
2200,39,1.7679,Ω÷±ﬂµÍ,450000
5100,36,3.625,Ω÷±ﬂµÍ,67500
205200,39,1.6952,Ω÷±ﬂµÍ,65000
204700,39,1.7054,Ω÷±ﬂµÍ,58800
19200,31,1.75,Ω÷±ﬂµÍ,73800
152500,49,1.59,Ω÷±ﬂµÍ,80900
212200,41,1.9643,Ω÷±ﬂµÍ,74900
62200,35,1.8167,Ω÷±ﬂµÍ,79500
168700,35,2.0885,Ω÷±ﬂµÍ,73700
301000,26,1.9206,Ω÷±ﬂµÍ,81300
27600,21,2.4792,Ω÷±ﬂµÍ,60000
104300,28,1.0801,Ω÷±ﬂµÍ,75000
178700,37,1.5515,Ω÷±ﬂµÍ,54100
204500,36,2.273,Ω÷±ﬂµÍ,62900
311600,22,2.6899,Ω÷±ﬂµÍ,82100
102700,33,2.5993,Ω÷±ﬂµÍ,68000
107300,36,2.1779,Ω÷±ﬂµÍ,58400
44300,39,1.2857,Ω÷±ﬂµÍ,60000
106300,29,1.8929,Ω÷±ﬂµÍ,63600
246700,23,1.9444,Ω÷±ﬂµÍ,93400
72900,35,2.9821,Ω÷±ﬂµÍ,97400
180400,30,3.5331,Ω÷±ﬂµÍ,102900
86200,43,1.8466,Ω÷±ﬂµÍ,81500
116700,24,3.8214,Ω÷±ﬂµÍ,116100
48800,40,3.8984,Ω÷±ﬂµÍ,170500
231900,25,2.0385,Ω÷±ﬂµÍ,84300
12400,36,5.6945,Ω÷±ﬂµÍ,154200
66000,27,2.3906,Ω÷±ﬂµÍ,81800
53100,30,3.2604,Ω÷±ﬂµÍ,87900
46900,30,3.9688,Ω÷±ﬂµÍ,175000
75600,35,3.6181,Ω÷±ﬂµÍ,178600
75700,30,3.6629,Ω÷±ﬂµÍ,171400
45100,27,3.4934,Ω÷±ﬂµÍ,193800
77400,22,3.9821,Ω÷±ﬂµÍ,204300
22000,30,4.8958,Ω÷±ﬂµÍ,142500
274200,32,2.6619,Ω÷±ﬂµÍ,86200
70900,25,4.5625,Ω÷±ﬂµÍ,133600
61700,33,2.151,Ω÷±ﬂµÍ,195800
64200,26,2.6591,Ω÷±ﬂµÍ,180500
244600,26,2.0521,Ω÷±ﬂµÍ,65400
67200,29,3.1125,Ω÷±ﬂµÍ,154800
44900,27,2.6406,Ω÷±ﬂµÍ,129700
70600,36,1.7169,Ω÷±ﬂµÍ,121400
58000,27,2.1875,Ω÷±ﬂµÍ,82800
135600,32,2.6705,Ω÷±ﬂµÍ,91900
62400,32,1.9728,Ω÷±ﬂµÍ,97900
34300,33,3.1875,Ω÷±ﬂµÍ,129200
24400,26,4.1346,Ω÷±ﬂµÍ,187500
127200,38,2.8833,Ω÷±ﬂµÍ,115200
155900,37,2.1833,Ω÷±ﬂµÍ,92700
130100,30,2.3173,Ω÷±ﬂµÍ,86500
106700,31,2.8558,Ω÷±ﬂµÍ,100000
4700,33,0.536,Ω÷±ﬂµÍ,112500
14700,34,3,Ω÷±ﬂµÍ,162500
58600,37,3.1645,Ω÷±ﬂµÍ,170800
91500,33,3.4464,Ω÷±ﬂµÍ,162500
29500,52,3.5,Ω÷±ﬂµÍ,73500
22700,42,2.5,Ω÷±ﬂµÍ,74200
2700,36,4,Ω÷±ﬂµÍ,75000
32900,40,1.7188,Ω÷±ﬂµÍ,112500
63200,41,2.3583,Ω÷±ﬂµÍ,95000
73000,27,3.06,Ω÷±ﬂµÍ,106000
145700,42,2.2566,Ω÷±ﬂµÍ,82100
18700,45,2.5938,Ω÷±ﬂµÍ,275000
27500,30,2.2679,Ω÷±ﬂµÍ,250000
64700,42,2.5402,Ω÷±ﬂµÍ,157500
74700,29,3.4643,Ω÷±ﬂµÍ,125000
72000,30,2.3864,Ω÷±ﬂµÍ,139100
68200,32,2.9844,Ω÷±ﬂµÍ,135900
81000,27,2.1875,Ω÷±ﬂµÍ,137500
72600,29,2.1932,Ω÷±ﬂµÍ,90600
68700,44,3.4167,Ω÷±ﬂµÍ,160700
64700,27,2.9135,Ω÷±ﬂµÍ,159400
107000,29,3.6597,Ω÷±ﬂµÍ,145600
291600,34,1.9829,Ω÷±ﬂµÍ,82800
260600,39,1.9429,Ω÷±ﬂµÍ,76400
89300,37,1.6213,Ω÷±ﬂµÍ,69500
144100,22,2.4706,Ω÷±ﬂµÍ,89400
31000,42,1.4063,Ω÷±ﬂµÍ,61500
112600,47,2.2083,Ω÷±ﬂµÍ,97300
92200,52,1.7227,Ω÷±ﬂµÍ,85700
123400,25,1.4529,Ω÷±ﬂµÍ,86100
88200,25,3.5547,Ω÷±ﬂµÍ,122400
122600,34,4.601,Ω÷±ﬂµÍ,150000
131300,21,4.4886,Ω÷±ﬂµÍ,135400
63100,30,3.375,Ω÷±ﬂµÍ,118500
19500,27,5.3946,Ω÷±ﬂµÍ,71800
141900,27,1.8849,Ω÷±ﬂµÍ,73500
116800,36,3.0962,Ω÷±ﬂµÍ,74000
104300,23,1.9375,Ω÷±ﬂµÍ,65300
82200,39,2.5038,Ω÷±ﬂµÍ,68300
120200,41,1.6902,Ω÷±ﬂµÍ,61500
103000,44,1.4661,Ω÷±ﬂµÍ,65200
85600,41,1.6719,Ω÷±ﬂµÍ,64100
104700,26,1.8208,Ω÷±ﬂµÍ,79500
58300,41,2.2431,Ω÷±ﬂµÍ,63400
93300,21,1.6823,Ω÷±ﬂµÍ,83800
80400,34,3.4492,Ω÷±ﬂµÍ,98800
143100,35,2.5469,Ω÷±ﬂµÍ,65900
158300,33,1.4727,Ω÷±ﬂµÍ,53000
149400,21,1.3348,Ω÷±ﬂµÍ,225000
62700,26,4.2188,Ω÷±ﬂµÍ,94200
109900,32,4.3864,Ω÷±ﬂµÍ,117500
175700,22,4.174,Ω÷±ﬂµÍ,100100
133700,21,3.8534,Ω÷±ﬂµÍ,99700
109000,27,4.45,Ω÷±ﬂµÍ,96200
112500,26,3.3958,Ω÷±ﬂµÍ,94600
105600,22,3.6111,Ω÷±ﬂµÍ,112300
120000,22,3.4426,Ω÷±ﬂµÍ,102400
80600,37,4,Ω÷±ﬂµÍ,101400
113700,29,1.5281,Ω÷±ﬂµÍ,61600
207600,25,1.8095,Ω÷±ﬂµÍ,64100
62700,37,3.8611,Ω÷±ﬂµÍ,100000
210600,29,1.6315,Ω÷±ﬂµÍ,58000
198300,25,2.4464,Ω÷±ﬂµÍ,72500
45100,42,3.2917,Ω÷±ﬂµÍ,97900
34300,45,2.125,Ω÷±ﬂµÍ,62000
23400,48,3.6111,Ω÷±ﬂµÍ,67500
41000,46,1.7417,Ω÷±ﬂµÍ,110400
30400,38,2.6597,Ω÷±ﬂµÍ,86000
106800,36,1.9797,Ω÷±ﬂµÍ,118800
143700,26,3.3125,Ω÷±ﬂµÍ,100000
96900,34,2.7039,Ω÷±ﬂµÍ,106300
80200,32,2.9048,Ω÷±ﬂµÍ,98200
34000,25,1.7857,Ω÷±ﬂµÍ,258300
85000,29,2.9324,Ω÷±ﬂµÍ,137500
30500,26,2.1827,Ω÷±ﬂµÍ,72700
102900,34,2.5197,Ω÷±ﬂµÍ,82300
87300,28,3.3594,Ω÷±ﬂµÍ,79100
134100,26,2.881,Ω÷±ﬂµÍ,79800
119400,35,2.0425,Ω÷±ﬂµÍ,63700
85900,29,3.7,Ω÷±ﬂµÍ,70500
130700,39,1.6483,Ω÷±ﬂµÍ,60800
108300,51,1.577,Ω÷±ﬂµÍ,51900
84600,47,1.8077,Ω÷±ﬂµÍ,54100
129600,30,3.5305,Ω÷±ﬂµÍ,73600
41000,30,2.1898,Ω÷±ﬂµÍ,63200
65100,21,2.225,Ω÷±ﬂµÍ,64700
104200,24,1.7708,Ω÷±ﬂµÍ,59000
74400,21,1.9773,Ω÷±ﬂµÍ,55000
96100,30,2.25,Ω÷±ﬂµÍ,68200
119300,31,1.4923,Ω÷±ﬂµÍ,44400
45100,21,2.125,Ω÷±ﬂµÍ,63300
126600,25,1.7566,Ω÷±ﬂµÍ,58400
69000,32,2.3043,Ω÷±ﬂµÍ,68400
46400,27,1.7125,Ω÷±ﬂµÍ,58200
50800,27,2.625,Ω÷±ﬂµÍ,91700
131600,32,2.2292,Ω÷±ﬂµÍ,57400
62500,27,3.1319,Ω÷±ﬂµÍ,62700
88800,21,2.207,Ω÷±ﬂµÍ,86400
98200,21,1.8375,Ω÷±ﬂµÍ,79800
61000,35,2.1759,Ω÷±ﬂµÍ,59500
143300,39,1.8571,Ω÷±ﬂµÍ,53500
22400,32,3.631,Ω÷±ﬂµÍ,90400
75300,29,3.2891,Ω÷±ﬂµÍ,93100
98700,26,2.4792,Ω÷±ﬂµÍ,88800
4700,23,1.125,Ω÷±ﬂµÍ,66000
30100,25,1.625,Ω÷±ﬂµÍ,79200
31600,23,1.1602,Ω÷±ﬂµÍ,65000
84700,27,1.9034,Ω÷±ﬂµÍ,49600
53900,23,1.8696,Ω÷±ﬂµÍ,61500
1800,36,0.536,Ω÷±ﬂµÍ,14999
39600,27,2.8472,Ω÷±ﬂµÍ,41300
136800,30,2.9828,Ω÷±ﬂµÍ,85200
63600,24,1.742,Ω÷±ﬂµÍ,118800
31000,33,2.5417,Ω÷±ﬂµÍ,118800
113100,35,1.6722,Ω÷±ﬂµÍ,59100
122200,33,1.8163,Ω÷±ﬂµÍ,57400
172100,21,2.5521,Ω÷±ﬂµÍ,65600
